CISP;mes;vano;mes_ano;area_cisp;AISP;RISP;munic;mcirc;Regiao;hom_doloso;lesao_corp_morte;latrocinio;tentat_hom;lesao_corp_dolosa;estupro;hom_culposo;lesao_corp_culposa;encontro_cadaver;encontro_ossada;roubo_comercio;roubo_residencia;roubo_veiculo;roubo_carga;roubo_transeunte;roubo_em_coletivo;roubo_banco;roubo_cx_eletronico;roubo_celular;roubo_conducao_saque;roubo_bicicleta;outros_roubos;furto_veiculos;furto_bicicleta;outros_furtos;sequestro;extorsao;sequestro_relampago;estelionato;apreensao_drogas;recuperacao_veiculos;cump_mandado_prisao;ameaca;pessoas_desaparecidas;hom_por_interv_policial;armas_apreendidas;prisoes;grp;apf_cmp;apreensoes;gaai;aaapai_cmba;registro_ocorrencias;pol_militares_mortos_serv;pol_civis_mortos_serv;indicador_letalidade;indicador_roubo_rua;indicador_roubo_veic;fase
24;2;2016;2016m2 ;7,4;3;1;Rio de Janeiro;3304557;Capital           ;3;0;3;0;49;2;0;16;0;0;4;0;35;3;91;5;0;0;23;0;0;17;11;0;56;0;3;0;19;2;17;0;42;4;0;2;;2;2;;1;1;490;0;0;6;119;35;3
25;2;2016;2016m2 ;8,2;3;1;Rio de Janeiro;3304557;Capital           ;2;0;2;11;56;1;0;18;0;0;5;3;31;15;78;7;0;0;13;0;1;25;9;0;94;0;0;0;17;28;41;4;40;2;2;6;;22;23;;1;1;586;0;0;6;98;31;3
26;2;2016;2016m2 ;10;3;1;Rio de Janeiro;3304557;Capital           ;0;0;0;4;46;2;0;11;0;0;4;3;33;4;74;3;0;0;11;0;0;23;7;0;96;0;2;0;13;25;24;7;30;4;2;5;;27;27;;3;3;527;0;0;2;88;33;3
27;2;2016;2016m2 ;14,1;41;2;Rio de Janeiro;3304557;Capital           ;7;0;0;1;65;2;1;32;0;0;15;1;135;11;166;16;0;0;34;0;2;66;27;1;132;0;1;0;32;1;151;5;41;4;0;6;;27;29;;8;8;1043;0;0;7;216;135;3
28;2;2016;2016m2 ;18,9;9;2;Rio de Janeiro;3304557;Capital           ;6;0;1;0;99;6;0;26;0;0;14;4;74;4;137;9;0;0;29;0;0;29;14;0;156;0;4;0;45;1;21;1;94;10;0;10;;14;19;;2;2;920;0;0;7;175;74;3
29;2;2016;2016m2 ;8,8;9;2;Rio de Janeiro;3304557;Capital           ;1;0;0;6;44;2;1;43;2;0;9;1;58;14;209;20;0;0;26;0;0;30;21;0;239;0;0;0;32;23;27;9;38;10;0;6;;40;45;;6;6;957;0;0;1;255;58;3
30;2;2016;2016m2 ;9;9;2;Rio de Janeiro;3304557;Capital           ;2;0;0;2;62;0;1;14;0;0;7;3;40;4;113;3;0;0;14;0;0;20;14;2;73;0;0;0;20;1;21;5;54;5;0;2;;8;12;;1;1;556;0;0;2;130;40;3
31;2;2016;2016m2 ;14,2;41;2;Rio de Janeiro;3304557;Capital           ;3;0;0;3;72;2;0;20;0;0;5;3;86;17;128;10;0;0;49;0;0;32;23;0;54;0;2;0;7;5;27;5;57;9;0;5;;12;13;;9;9;676;0;0;3;187;86;3
32;2;2016;2016m2 ;98,3;18;2;Rio de Janeiro;3304557;Capital           ;7;1;0;10;177;14;1;71;2;0;7;2;12;8;65;15;0;0;19;0;1;30;21;8;245;0;4;0;59;18;21;17;173;15;0;7;;72;77;;12;12;1328;0;0;8;99;12;3
33;2;2016;2016m2 ;54,6;14;2;Rio de Janeiro;3304557;Capital           ;2;0;0;7;91;3;0;37;0;0;9;2;78;4;129;6;0;0;23;0;0;37;26;0;140;0;2;0;53;2;37;1;96;10;0;9;;25;27;;3;3;918;0;0;2;158;78;3
34;2;2016;2016m2 ;67,8;14;2;Rio de Janeiro;3304557;Capital           ;12;0;0;3;116;8;2;63;0;0;5;2;114;36;213;7;0;1;43;0;0;64;29;0;191;0;4;0;59;54;85;21;87;11;3;23;;94;117;;17;17;1393;0;0;15;263;114;3
35;2;2016;2016m2 ;153,5;40;2;Rio de Janeiro;3304557;Capital           ;6;0;0;4;205;8;5;107;2;0;9;5;71;15;150;12;0;0;30;0;0;39;31;0;314;0;2;0;67;13;59;24;195;19;0;15;;66;72;;2;4;1639;0;0;6;192;71;3
36;2;2016;2016m2 ;152,5;27;2;Rio de Janeiro;3304557;Capital           ;15;0;0;13;164;6;1;43;3;0;4;1;20;3;99;10;0;0;14;0;0;10;16;2;146;0;1;0;43;12;40;23;117;22;6;17;;21;39;;3;3;970;0;0;21;123;20;3
37;2;2016;2016m2 ;41,4;17;1;Rio de Janeiro;3304557;Capital           ;2;0;0;1;86;1;1;41;0;0;6;0;15;8;56;10;0;0;11;0;0;10;16;0;210;0;0;0;35;2;5;5;62;3;0;1;;11;18;;2;2;766;0;0;2;77;15;3
38;2;2016;2016m2 ;15,8;16;1;Rio de Janeiro;3304557;Capital           ;1;0;1;1;66;3;0;50;0;0;7;0;67;25;117;26;0;0;28;1;0;31;11;0;93;0;1;0;27;6;38;4;77;6;1;4;;16;16;;14;14;754;0;0;3;171;67;3
39;2;2016;2016m2 ;15;41;2;Rio de Janeiro;3304557;Capital           ;13;0;1;5;46;2;2;21;0;5;3;2;98;27;134;22;0;0;33;0;0;29;21;0;101;0;2;0;14;16;128;15;31;4;1;10;;50;52;;11;11;848;0;0;15;189;98;3
40;2;2016;2016m2 ;7,7;9;2;Rio de Janeiro;3304557;Capital           ;1;0;0;4;45;0;0;17;0;0;6;0;129;11;162;19;0;0;23;0;0;57;14;0;67;0;0;0;21;8;45;3;31;11;0;6;;8;14;;8;8;755;0;0;1;204;129;3
41;2;2016;2016m2 ;18,8;18;2;Rio de Janeiro;3304557;Capital           ;2;0;0;2;51;0;0;36;0;0;2;1;11;1;30;0;0;0;3;0;0;13;7;3;99;0;1;0;32;2;3;16;62;2;0;2;;22;30;;3;4;476;0;0;2;33;11;3
42;2;2016;2016m2 ;112,4;31;2;Rio de Janeiro;3304557;Capital           ;3;0;0;3;88;1;2;38;1;0;4;2;27;2;57;6;0;0;14;2;0;10;37;5;255;0;0;0;57;6;13;4;98;1;0;2;;16;17;;5;5;905;0;0;3;77;27;3
43;2;2016;2016m2 ;155,2;27;2;Rio de Janeiro;3304557;Capital           ;2;1;0;2;95;5;1;34;0;0;4;1;10;1;34;3;0;0;3;0;0;3;14;0;68;0;0;0;19;1;4;14;82;9;0;1;;14;23;;0;0;514;0;0;3;40;10;3
44;2;2016;2016m2 ;9,7;3;1;Rio de Janeiro;3304557;Capital           ;4;0;0;7;50;0;2;24;0;0;16;2;65;5;100;9;0;0;9;1;0;33;12;1;114;0;1;2;13;14;32;13;28;2;4;9;;17;30;;3;3;626;0;0;8;118;65;3
45;2;2016;2016m2 ;3;16;1;Rio de Janeiro;3304557;Capital           ;0;0;0;0;15;1;0;1;1;0;0;0;0;0;3;0;0;0;1;0;0;0;0;0;4;0;1;0;0;14;0;9;6;3;1;1;;8;12;;1;1;108;0;0;1;4;0;3
48;2;2016;2016m2 ;283,8;24;3;Seropédica;3305554;Baixada Fluminense;1;0;0;4;44;1;3;23;0;0;0;0;6;6;10;0;0;0;3;0;0;6;2;0;28;0;1;0;6;5;14;10;27;3;0;4;;23;26;;0;4;226;0;0;1;13;6;3
50;2;2016;2016m2 ;274,3;24;3;Itaguaí;3302007;Baixada Fluminense;8;0;0;5;50;0;1;24;0;0;4;3;38;1;36;5;0;0;11;0;0;21;17;2;99;0;0;0;22;5;19;4;39;2;1;7;;9;11;;2;3;454;0;0;9;52;38;3
51;2;2016;2016m2 ;179,7;24;3;Paracambi;3303609;Baixada Fluminense;2;0;0;2;25;1;3;4;0;0;1;1;2;0;5;0;0;0;4;0;0;3;3;2;18;0;1;0;4;14;4;16;28;1;0;9;;12;22;;0;5;170;0;0;2;9;2;3
52;2;2016;2016m2 ;40,7;20;3;Nova Iguaçu;3303500;Baixada Fluminense;1;0;0;0;42;5;0;21;0;0;12;0;80;11;127;16;0;0;25;0;0;23;41;1;243;0;3;0;59;7;40;63;35;5;0;8;;66;95;;9;9;974;0;0;1;168;80;3
53;2;2016;2016m2 ;33,9;20;3;Mesquita;3302858;Baixada Fluminense;5;0;0;9;65;4;0;10;0;0;5;2;48;7;72;13;0;0;14;0;0;31;10;2;152;0;1;0;9;10;31;65;45;6;1;13;;39;102;;8;9;786;0;0;6;99;48;3
54;2;2016;2016m2 ;77,8;39;3;Belford Roxo;3300456;Baixada Fluminense;11;0;0;11;131;7;0;19;0;0;6;0;58;16;146;13;0;0;18;0;0;31;28;1;99;0;4;2;21;37;62;26;91;10;6;14;;53;67;;25;25;979;0;0;17;177;58;3
55;2;2016;2016m2 ;75,7;24;3;Queimados;3304144;Baixada Fluminense;8;0;0;12;97;5;0;27;0;0;12;0;28;8;77;3;0;0;4;0;1;3;9;2;63;0;1;0;9;8;9;8;97;11;0;6;;21;23;;0;3;558;0;0;8;84;28;3
56;2;2016;2016m2 ;117,2;20;3;Nova Iguaçu;3303500;Baixada Fluminense;12;0;0;4;97;6;2;21;0;0;8;1;51;11;135;14;0;0;38;0;0;20;10;1;93;0;0;0;21;24;23;16;76;17;0;20;;46;64;;13;18;804;0;0;12;187;51;3
57;2;2016;2016m2 ;18,6;20;3;Nilópolis;3303203;Baixada Fluminense;3;0;0;8;72;4;0;12;0;0;16;1;101;13;179;3;0;0;29;0;0;33;32;2;106;0;0;0;28;8;34;9;75;3;0;7;;18;23;;2;4;872;0;0;3;211;101;3
58;2;2016;2016m2 ;349,3;20;3;Nova Iguaçu;3303500;Baixada Fluminense;17;0;0;10;190;13;2;49;0;0;14;1;67;20;222;8;0;0;40;0;0;41;26;2;101;0;1;0;26;7;11;17;165;17;1;11;;27;42;;11;14;1221;0;0;18;270;67;3
59;2;2016;2016m2 ;40,8;15;3;Duque de Caxias;3301702;Baixada Fluminense;8;0;0;9;185;7;1;68;0;0;9;1;145;55;294;95;0;0;49;0;0;46;47;0;332;0;2;0;94;12;99;34;119;12;0;8;;49;77;;17;18;1864;0;0;8;438;145;3
60;2;2016;2016m2 ;100,3;15;3;Duque de Caxias;3301702;Baixada Fluminense;7;0;0;6;80;4;4;38;0;0;6;0;44;20;128;26;0;0;15;0;0;15;11;0;70;0;0;0;20;11;15;5;80;11;2;15;;24;26;;7;5;708;0;0;9;169;44;3
61;2;2016;2016m2 ;256,4;15;3;Duque de Caxias;3301702;Baixada Fluminense;2;0;0;1;29;0;2;17;0;0;2;0;2;4;11;3;0;0;0;0;0;2;2;0;25;0;0;0;8;0;3;5;28;0;0;1;;3;6;;0;0;177;0;0;2;14;2;3
62;2;2016;2016m2 ;70,1;15;3;Duque de Caxias;3301702;Baixada Fluminense;3;0;0;6;46;0;0;12;0;0;5;1;36;13;81;20;0;0;14;0;0;11;9;0;43;0;1;0;6;29;34;12;40;3;1;10;;56;64;;20;20;481;0;0;4;115;36;3
63;2;2016;2016m2 ;81,9;24;3;Japeri;3302270;Baixada Fluminense;9;0;0;8;42;7;0;18;0;0;3;0;3;1;33;1;0;0;2;0;1;10;6;0;11;0;0;0;6;22;14;82;29;4;0;5;;29;108;;0;1;341;0;0;9;36;3;3
64;2;2016;2016m2 ;35,2;21;3;São João de Meriti;3305109;Baixada Fluminense;12;1;1;7;160;7;2;64;0;0;14;2;154;38;319;29;0;0;61;0;0;56;46;0;178;0;3;0;53;46;71;25;137;15;1;20;;74;88;;38;38;1684;0;0;15;409;154;3
65;2;2016;2016m2 ;219;34;3;Magé;3302502;Baixada Fluminense;5;0;1;3;51;1;0;14;0;0;3;1;8;1;30;2;0;0;5;0;0;7;8;3;44;0;0;0;10;9;13;14;31;3;1;5;;18;29;;4;4;299;0;0;7;37;8;3
66;2;2016;2016m2 ;169,4;34;3;Magé;3302502;Baixada Fluminense;3;0;0;4;70;6;1;26;0;1;4;2;12;2;45;8;0;0;9;0;0;10;25;2;69;0;1;0;14;8;10;10;63;3;0;6;;20;26;;7;7;472;0;0;3;62;12;3
67;2;2016;2016m2 ;360,8;34;3;Guapimirim;3301850;Baixada Fluminense;1;0;0;1;33;2;1;13;0;0;3;0;3;3;9;1;0;0;2;0;0;1;16;0;27;0;0;0;5;4;5;9;20;1;0;4;;4;12;;1;1;186;0;0;1;12;3;3
70;2;2016;2016m2 ;145,5;35;4;Tanguá;3305752;Interior          ;2;0;0;1;18;2;0;2;0;0;1;0;4;0;4;1;0;0;1;0;0;0;1;0;9;0;0;0;1;7;1;0;6;1;0;0;;3;3;;2;2;72;0;0;2;6;4;3
71;2;2016;2016m2 ;430,4;35;4;Itaboraí;3301900;Interior          ;3;0;0;12;74;11;2;30;0;0;9;1;19;8;65;23;0;1;18;0;1;11;11;1;110;0;2;0;18;29;14;14;85;1;1;17;;58;63;;26;27;673;0;0;4;106;19;3
72;2;2016;2016m2 ;67,3;7;4;São Gonçalo;3304904;Grande Niterói    ;7;0;0;1;94;4;0;43;0;0;15;0;72;28;268;15;0;0;24;0;1;15;35;0;156;0;0;0;38;16;69;6;76;7;2;4;;24;25;;5;6;1104;0;0;9;307;72;3
73;2;2016;2016m2 ;17,1;7;4;São Gonçalo;3304904;Grande Niterói    ;5;0;0;7;61;4;0;34;0;0;18;0;82;6;171;16;0;0;27;0;0;18;17;0;72;0;4;0;8;28;24;7;61;1;1;17;;51;54;;17;22;746;0;0;6;214;82;3
74;2;2016;2016m2 ;56,5;7;4;São Gonçalo;3304904;Grande Niterói    ;12;0;0;8;115;5;1;35;1;0;20;1;111;13;317;22;0;0;38;0;0;21;20;2;180;0;3;0;31;36;42;26;92;8;3;23;;67;81;;20;20;1246;0;0;15;377;111;3
75;2;2016;2016m2 ;106,9;7;4;São Gonçalo;3304904;Grande Niterói    ;7;0;0;3;35;3;4;23;0;0;16;4;99;6;129;8;0;0;15;0;0;18;16;1;39;0;1;0;7;18;61;9;33;4;0;6;;31;39;;10;10;604;0;0;7;152;99;3
76;2;2016;2016m2 ;9,4;12;4;Niterói;3303302;Grande Niterói    ;1;0;0;0;33;3;0;31;0;0;10;1;12;2;84;8;0;0;22;0;0;13;13;8;200;0;3;0;40;16;24;28;30;5;0;4;;47;61;;6;6;664;0;0;1;114;12;3
77;2;2016;2016m2 ;7,5;12;4;Niterói;3303302;Grande Niterói    ;1;0;0;0;39;0;2;29;1;0;5;0;32;0;86;1;0;0;9;0;1;11;8;2;115;0;1;0;43;6;9;6;33;1;0;1;;21;25;;6;6;573;0;0;1;96;32;3
78;2;2016;2016m2 ;18,9;12;4;Niterói;3303302;Grande Niterói    ;12;1;0;3;33;4;1;28;0;0;4;0;41;1;79;14;0;0;14;0;0;23;20;0;46;0;0;0;13;25;42;12;32;2;2;11;;37;45;;16;16;503;0;0;15;107;41;3
79;2;2016;2016m2 ;33;12;4;Niterói;3303302;Grande Niterói    ;3;0;0;3;38;1;2;21;0;0;5;4;22;0;25;0;0;0;6;0;0;5;8;1;38;0;0;0;12;5;16;0;25;1;0;4;;6;7;;3;3;274;0;0;3;31;22;3
81;2;2016;2016m2 ;64,6;12;4;Niterói;3303302;Grande Niterói    ;1;0;0;0;38;0;0;20;1;0;2;1;14;0;28;0;0;0;2;0;0;2;17;1;69;0;2;0;12;9;9;12;29;1;0;4;;24;30;;8;8;370;0;0;1;30;14;3
82;2;2016;2016m2 ;362,6;12;4;Maricá;3302700;Grande Niterói    ;11;0;0;1;82;9;3;54;0;0;1;2;15;0;47;5;0;0;7;0;0;5;22;3;123;0;0;0;20;8;8;3;73;7;0;7;;14;18;;3;3;638;0;0;11;59;15;3
88;2;2016;2016m2 ;579;10;5;Barra do Pirai;3300308;Interior          ;3;0;0;3;45;4;0;20;0;0;0;1;1;1;1;0;0;0;1;0;0;1;3;1;22;0;0;0;12;35;1;6;36;0;0;3;;27;27;;2;3;228;0;0;3;2;1;3
89;2;2016;2016m2 ;1095,2;37;5;Resende;3304201;Interior          ;2;0;0;2;61;0;1;9;0;0;7;1;2;0;4;0;0;0;0;0;0;2;4;1;114;0;0;0;8;32;6;9;69;0;1;11;;47;55;;7;7;420;0;0;3;4;2;3
90;2;2016;2016m2 ;547,2;28;5;Barra Mansa;3300407;Interior          ;5;0;0;1;79;0;1;24;0;0;1;1;3;0;4;0;0;0;3;0;0;5;12;0;87;0;1;0;18;31;8;8;79;1;0;10;;45;48;;6;6;405;0;0;5;7;3;3
91;2;2016;2016m2 ;1304,8;10;5;Valença;3306107;Interior          ;1;1;0;1;27;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;15;0;0;0;6;18;0;6;36;1;0;1;;15;17;;0;0;131;0;0;2;0;0;3
92;2;2016;2016m2 ;478,3;10;5;Rio das Flores;3304508;Interior          ;0;0;0;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;1;2;0;0;0;;5;6;;0;0;22;0;0;0;0;0;3
93;2;2016;2016m2 ;182,5;28;5;Volta Redonda;3306305;Interior          ;5;0;0;5;54;1;1;9;3;0;2;1;0;0;21;0;0;0;2;0;0;2;12;1;134;0;0;0;35;44;5;30;83;9;0;20;;78;93;;18;18;613;0;0;5;23;0;3
94;2;2016;2016m2 ;505,4;10;5;Piraí;3304003;Interior          ;0;0;0;2;15;2;1;3;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;25;0;0;0;1;8;1;6;11;0;0;0;;10;12;;0;0;107;0;0;0;1;0;3
95;2;2016;2016m2 ;538,1;10;5;Vassouras;3306206;Interior          ;0;0;0;0;29;0;0;1;0;0;0;0;0;0;2;0;0;0;1;0;0;0;1;0;10;0;0;0;4;5;1;2;21;1;0;0;;5;7;;1;2;88;0;0;0;3;0;3
96;2;2016;2016m2 ;608;10;5;"Miguel Pereira;Paty dos Alferes";9999999;Interior          ;0;0;0;0;21;1;1;19;0;0;0;1;1;0;0;0;0;0;0;0;0;1;3;0;21;0;0;0;3;8;4;8;32;0;0;1;;9;19;;0;0;164;0;0;0;0;1;3
97;2;2016;2016m2 ;97;10;5;Mendes;3302809;Interior          ;0;0;0;1;8;1;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;5;0;3;7;0;0;2;;5;6;;0;0;44;0;0;0;0;0;3
98;2;2016;2016m2 ;132,9;10;5;Engenheiro Paulo de Frontin;3301801;Interior          ;0;0;0;0;14;2;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;4;0;1;7;1;0;0;;2;2;;0;0;41;0;0;0;0;0;3
99;2;2016;2016m2 ;245,1;37;5;Itatiaia;3302254;Interior          ;3;0;0;1;19;0;0;4;1;0;1;1;0;0;0;0;0;0;1;0;0;0;1;0;17;0;1;0;4;43;1;4;23;0;0;2;;9;10;;1;1;145;0;0;3;1;0;3
100;2;2016;2016m2 ;336,8;37;5;"Porto Real;Quatis";9999992;Interior          ;0;0;0;1;9;0;0;2;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;2;14;0;0;0;0;6;1;2;7;1;0;4;;15;18;;5;5;71;0;0;0;0;0;3
101;2;2016;2016m2 ;76,5;28;5;Pinheiral;3303955;Interior          ;0;0;0;0;27;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;2;1;14;0;0;0;1;3;2;2;12;1;0;2;;4;4;;0;0;73;0;0;0;1;0;3
104;2;2016;2016m2 ;220,4;30;7;São José do Vale do Rio Preto;3305158;Interior          ;0;0;0;0;13;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;2;0;0;0;5;0;0;3;;1;2;;0;0;38;0;0;0;0;0;3
105;2;2016;2016m2 ;314,7;26;7;Petrópolis;3303906;Interior          ;0;0;0;5;100;6;2;15;0;0;0;0;0;0;14;0;0;0;0;0;0;3;20;0;120;0;0;0;26;41;13;28;104;4;0;4;;52;64;;15;15;596;0;0;0;14;0;3
106;2;2016;2016m2 ;481,1;26;7;Petrópolis;3303906;Interior          ;0;0;0;0;28;1;0;6;0;0;1;0;0;0;0;0;0;0;0;0;0;2;2;0;40;0;0;0;5;15;5;10;17;0;0;2;;26;30;;2;2;184;0;0;0;0;0;3
107;2;2016;2016m2 ;580,5;38;7;Paraíba do Sul;3303708;Interior          ;1;0;0;0;19;1;0;1;0;0;0;1;1;0;2;0;0;0;0;0;0;0;1;0;18;0;0;0;0;7;2;5;9;0;0;12;;9;11;;0;0;86;0;0;1;2;1;3
108;2;2016;2016m2 ;543,9;38;7;"Comendador Levy Gasparian;Areal;Três Rios";9999991;Interior          ;3;0;0;2;65;3;1;11;1;0;0;0;0;1;1;0;0;0;1;0;0;1;8;1;35;0;0;0;11;42;5;17;63;2;0;1;;45;53;;5;5;373;0;0;3;2;0;3
109;2;2016;2016m2 ;541,7;38;7;Sapucaia;3305406;Interior          ;0;0;0;0;10;1;0;1;0;0;0;0;0;2;0;0;0;0;0;0;0;0;1;0;4;0;0;0;1;6;0;3;4;0;0;1;;4;5;;0;0;42;0;0;0;0;0;3
110;2;2016;2016m2 ;770,6;30;7;Teresópolis;3305802;Interior          ;1;0;2;4;91;6;7;33;0;0;3;0;1;0;11;0;0;0;0;0;0;3;13;2;85;0;1;0;22;45;8;14;106;0;0;14;;56;63;;9;9;596;0;0;3;11;1;3
111;2;2016;2016m2 ;395,5;30;7;Sumidouro;3305703;Interior          ;0;0;0;0;1;0;0;3;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;2;0;0;0;0;3;0;0;5;4;0;3;;0;1;;0;0;25;0;0;0;0;0;3
112;2;2016;2016m2 ;321,9;30;7;Carmo;3301207;Interior          ;0;0;0;0;7;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;0;0;0;1;2;0;13;0;0;0;;0;0;;0;0;61;0;0;0;0;0;3
118;2;2016;2016m2 ;638;25;4;Araruama;3300209;Interior          ;6;0;0;4;47;5;2;26;0;0;8;3;7;1;17;1;0;0;2;0;0;5;10;0;98;0;1;0;13;17;8;11;56;4;0;9;;27;31;;6;6;418;0;0;6;20;7;3
119;2;2016;2016m2 ;456,5;35;4;Rio Bonito;3304300;Interior          ;0;0;0;0;17;0;0;12;0;0;1;0;6;0;3;1;0;0;1;0;0;0;12;1;25;0;0;0;4;7;6;5;6;0;0;5;;11;12;;1;1;125;0;0;0;5;6;3
120;2;2016;2016m2 ;937,5;35;4;Silva Jardim;3305604;Interior          ;0;0;0;0;12;0;3;8;0;0;0;1;3;1;0;0;0;0;0;0;0;0;1;0;8;0;0;0;1;1;1;1;3;3;0;1;;2;2;;2;2;53;0;0;0;0;3;3
121;2;2016;2016m2 ;460,8;32;6;Casimiro de Abreu;3301306;Interior          ;2;0;0;1;22;2;4;11;0;0;0;0;6;4;8;0;0;0;1;0;0;3;2;3;23;0;0;0;1;4;3;2;27;1;0;2;;6;8;;1;1;138;0;0;2;9;6;3
122;2;2016;2016m2 ;347,3;32;6;Conceição de Macabú;3301405;Interior          ;1;0;0;0;10;3;0;1;0;0;1;0;3;0;0;0;0;0;0;0;0;0;0;1;8;0;0;0;1;3;0;1;9;0;0;2;;6;6;;4;4;51;0;0;1;0;3;3
123;2;2016;2016m2 ;1216,8;32;6;Macaé;3302403;Interior          ;8;0;2;11;72;3;4;56;2;0;17;3;31;5;87;4;0;0;23;0;0;18;14;1;152;0;1;0;41;27;21;12;80;2;0;16;;53;54;;20;19;836;0;0;10;114;31;3
124;2;2016;2016m2 ;353,6;25;4;Saquarema;3305505;Interior          ;6;0;0;1;47;1;2;40;1;0;1;0;1;0;4;0;0;0;2;0;0;2;6;1;64;0;0;0;6;9;4;6;27;3;0;6;;16;16;;1;1;277;0;0;6;6;1;3
125;2;2016;2016m2 ;332,8;25;4;São Pedro da Aldeia;3305208;Interior          ;4;0;0;0;27;5;4;17;0;1;3;4;2;1;13;1;0;0;0;0;0;0;9;0;39;0;1;0;10;15;10;8;12;1;0;4;;16;19;;7;7;228;0;0;4;14;2;3
126;2;2016;2016m2 ;410,4;25;4;Cabo Frio;3300704;Interior          ;8;0;0;5;67;9;2;43;1;0;4;5;12;1;54;3;0;0;7;0;0;18;24;1;210;0;2;0;28;94;14;27;106;6;0;18;;90;118;;26;25;899;0;0;8;64;12;3
127;2;2016;2016m2 ;70,3;25;4;Armação dos Búzios;3300233;Interior          ;1;0;1;3;19;1;0;22;0;0;1;1;1;0;9;0;0;0;1;0;0;2;10;0;70;0;2;0;12;12;0;9;30;1;0;4;;20;22;;6;6;271;0;0;2;10;1;3
128;2;2016;2016m2 ;229;32;6;Rio das Ostras;3304524;Interior          ;9;0;0;11;73;2;3;31;0;0;2;0;17;2;60;2;0;0;3;0;0;11;30;3;128;0;2;0;30;31;11;9;63;3;0;8;;57;63;;13;13;624;0;0;9;65;17;3
129;2;2016;2016m2 ;51,9;25;4;Iguaba Grande;3301876;Interior          ;0;0;0;2;9;0;1;6;0;0;0;0;2;0;5;0;0;0;1;0;0;1;2;1;19;0;1;0;4;3;2;3;9;1;0;2;;7;7;;0;0;96;0;0;0;6;2;3
130;2;2016;2016m2 ;1021;32;6;"Quissamã;Carapebus";9999994;Interior          ;1;0;0;3;23;1;2;13;0;0;0;0;0;0;3;0;0;0;1;0;0;4;0;1;12;0;0;0;0;6;0;1;6;0;0;2;;16;18;;2;2;86;0;0;1;4;0;3
132;2;2016;2016m2 ;160,3;25;4;Arraial do Cabo;3300258;Interior          ;2;0;0;1;16;0;1;0;1;0;0;0;0;0;3;0;0;0;0;0;0;0;7;1;43;0;2;0;1;12;3;1;17;1;0;0;;5;7;;2;2;156;0;0;2;3;0;3
